"Gene"
"AAR2"
"ABCA12"
"ABHD11"
"ABHD16A"
"ABHD16B"
"ABI3"
"ACAD10"
"ACOXL"
"ACOXL-AS1"
"ACP4"
"ACSF3"
"ACTBP7"
"ACTR6P1"
"ACTRT3"
"ADAD1"
"ADAM10"
"ADAM15"
"ADAM15-EFNA4"
"ADAMTS12"
"ADAMTSL4"
"ADAMTSL4-AS1"
"ADAMTSL4-AS2"
"ADAP2"
"ADD2"
"ADI1P1"
"AFG3L1P"
"AGAP7P"
"AGER"
"AGPAT1"
"AGR3"
"AHCY"
"AHR"
"AIF1"
"AIMP1"
"AKR1B1P1"
"AKR1B1P6"
"ALDH1A2"
"ALDH7A1P4"
"ALG1"
"ALOX12P1"
"AMACR"
"AMPH"
"ANKDD1B"
"ANKH"
"ANKH-DT"
"ANKRD11"
"ANKRD24"
"ANKRD26"
"ANKRD31"
"ANKS1A"
"ANKS3"
"ANXA9"
"AOX2P"
"AOX3P"
"AOX3P-AOX2P"
"APOA1"
"APOA1-AS"
"APOA4"
"APOA5"
"APOB"
"APOC1"
"APOC1P1"
"APOC2"
"APOC3"
"APOC4"
"APOC4-APOC2"
"APOE"
"APOM"
"AQP9"
"ARC"
"ARF2P"
"ARFGEF2"
"ARFRP1"
"ARHGAP11A"
"ARHGAP11A-DT"
"ARHGAP11A-SCG5"
"ARHGEF10L"
"ARL17B"
"ARLNC1"
"ARNT"
"ASIP"
"ASPSCR1"
"ATAD5"
"ATE1"
"ATF6B"
"ATM"
"ATP1B2"
"ATP2B1"
"ATP2B1-AS1"
"ATP5MGP8"
"ATP5PBP5"
"ATP6V1G2"
"ATP6V1G2-DDX39B"
"ATP8B1"
"ATP8B1-AS1"
"ATRAID"
"ATXN2"
"ATXN2-AS"
"B4GALNT2"
"BAD"
"BAG6"
"BAIAP2L2"
"BAZ1B"
"BBS12"
"BCAM"
"BCL2L11"
"BCL3"
"BCL7B"
"BET1"
"BET1-AS1"
"BHLHA15"
"BHLHE41"
"BICD1P1"
"BICDL3P"
"BIK"
"BLTP1"
"BMPR1B-DT"
"BNC2"
"BNIPL"
"BPIFA1"
"BPIFA2"
"BPIFA3"
"BPIFA4P"
"BPIFB1"
"BPIFB5P"
"BPIFB9P"
"BRAP"
"BRCA2"
"BRD2"
"BRI3"
"BRWD1P3"
"BSX"
"BTNL2"
"BUD13"
"BUD13-DT"
"BUD23"
"BZW1"
"BZW1-AS1"
"C10orf53"
"C11orf65"
"C16orf89"
"C18orf15"
"C19orf12"
"C19orf33"
"C19orf48P"
"C1orf56"
"C1QTNF3"
"C1QTNF3-AMACR"
"C2"
"C2-AS1"
"C20orf181"
"C21orf140"
"C2CD6"
"C2orf68"
"C4A"
"C4A-AS1"
"C5orf67"
