"Gene"
"DDX11"
"ZNF266"
"PSMD5-AS1"
"XRRA1"
"GABPB1-AS1"
"RPS26"
"ERAP2"
"LINC01291"
"CPSF1"
"CCDC163"
"FAM118A"
"CMB9-55F22.1"
"AP000350.5"
"LRRC37A4P"
"PSPHP1"
"MAN2C1"
"RP11-526I2.5"
"FLYWCH1"
"DDX11L2"
"MAPK8IP1P2"
"KANSL1-AS1"
"MIF-AS1"
"RP11-259G18.3"
"RHD"
"PPIE"
"AC091729.9"
"SLC35E2B"
"C21orf33"
"AC068282.3"
"RP11-22B23.1"
"HLA-DRB5"
"TOP3BP1"
"CHURC1"
"C2orf74"
"SNHG5"
"ITGB3BP"
"ARL16"
"AC005154.6"
"GLIPR1L2"
"SLC25A41"
"RP11-298I3.6"
"MTRF1L"
"PILRB"
"RP11-996F15.2"
"GBP3"
"RP4-756H11.3"
"AF011889.2"
"AC093838.4"
"RP11-104N10.2"
"LLPH-AS1"
"PWP2"
"NSA2"
"DND1P1"
"RP5-1021I20.1"
"WASH2P"
"NBPF26"
"TYW1B"
"RNASEH1-AS1"
"RP11-190A12.8"
"CPNE1"
"SFXN4"
"PEX6"
"RBL2"
"HLA-DQB1"
"CEP192"
"RPL9"
"AC034243.1"
"AC104135.2"
"LINC02210"
"NPIPB2"
"WBSCR27"
"HLA-DQB2"
"SMDT1"
"LINC01504"
"MRPL21"
"PILRA"
"ZNF100"
"RP11-661A12.5"
"STAG3L5P"
"NBPF3"
"THNSL2"
"C17orf97"
"PRKXP1"
"CCDC18-AS1"
"MAPK8IP1P1"
"FLVCR1-AS1"
"CCDC82"
"GTF2A1L"
"XKR9"
"NMRK1"
"CYP4F24P"
"BTN3A2"
"KLHL7-AS1"
"FN3KRP"
"PKD1P5"
"CICP14"
"AGAP4"
"ZNF559"
"AP000351.4"
"AGAP9"
"CTC-459F4.1"
"TRIM52-AS1"
"MGRN1"
"RP11-109L13.1"
"PPIL3"
"SPATA20"
"LSG1"
"EFCAB2"
"SNX19"
"NT5C3B"
"RP11-98I9.4"
"SNHG17"
"AP006621.5"
"BTNL3"
"ZNF660"
"DNAJC15"
"ZNF718"
"EXOSC6"
"ZFP57"
"C1QL3"
"HSD17B12"
"PNMA6B"
"KCTD21-AS1"
"SRD5A3"
"MOSPD2"
"APIP"
"TAPBPL"
"HLA-DQA2"
"TRAP1"
"AP003068.23"
"AP000350.6"
"ZRSR2"
"RP11-262H14.3"
"AC125232.1"
"RP11-274B21.4"
"RP11-685N10.1"
"LINC01252"
"GPX7"
"FAHD1"
"MRPL23"
"NSFP1"
"FTSJ3"
"IGHMBP2"
"NBPF8"
"LINC01730"
"RP5-1092A3.4"
"RPA2"
"RP1-283E3.4"
"MDGA1"
"ATP6AP1L"
"TAMM41"
"LINC00339"
"NDUFS5"
"AP3S2"
"WDR18"
"RPL36P4"
"XXbac-BPG181B23.7"
"SIRPB1"
"TUBBP5"
"ZNF300P1"
"LINC00960"
"CTB-171A8.1"
"TAS2R64P"
"WFIKKN1"
"STX2"
"RP11-43F13.1"
"LINC00680"
"SLC26A1"
"RP11-613D13.10"
"ZC3H3"
"CBLN3"
"HEATR3"
"CRIPAK"
"USP32P2"
"ANAPC13"
"CTD-2303H24.2"
"MIF"
"NBR2"
"MRE11"
"CCT6P3"
"EFHB"
"ZNF749"
"RP11-20I23.13"
"CTD-2651B20.3"
"GTF2H2B"
"CLEC12A"
"DCTN5"
"DGKQ"
"CD151"
"GLMP"
"ACTBP8"
"IGHV5-10-1"
"U2AF1L4"
"LINC01535"
"PALM3"
"AF001548.5"
"LINC01293"
"IGHV7-4-1"
"SYTL4"
"DLG5"
"RGN"
"IQGAP1"
"ESPNL"
"ADORA2B"
"PRRG3"
"C1orf174"
"RP11-678G14.3"
"UMODL1-AS1"
"MASTL"
"GTF2IRD2"
"HRAT92"
"NSUN2"
"C21orf2"
"ANKRD36B"
"FIGNL1"
"ST20"
"GSTM3"
"INTS1"
"TTC12"
"SERPINB9P1"
"RPL36AL"
"ATP23"
"TRIM66"
"RP3-465N24.5"
"AOC1"
"IGLV1-41"
"WI2-1896O14.1"
"SLC5A11"
"TPSD1"
"LINC00865"
"RP11-536G4.2"
"FLCN"
"AMZ2P1"
"PDXDC2P"
"RP11-274B21.3"
"BEX5"
"LRRC37A"
"AC007966.1"
"SETD9"
"DDTL"
"RP11-274B21.2"
"STAG3L4"
"RP11-356C4.5"
"CLHC1"
"GSTT2B"
"FBLL1"
"TMEM9B-AS1"
"GSTT2"
"CTA-29F11.1"
"LRRC37A2"
"FOXRED1"
"RP11-334C17.5"
"RP4-564F22.5"
"LINC01273"
"NPHP3"
"GTF2H2"
"ANKRD20A7P"
"RALGAPA1"
"ASAH2"
"AHSA2"
"KNOP1"
"RMI2"
"RP11-114H24.2"
"ROCK1P1"
"SYPL2"
"SLC12A7"
"PADI2"
"RP11-319F12.2"
"PRUNE2"
"GRHPR"
"MFSD9"
"SMG5"
"GOLM1"
"LYZ"
"ACCS"
"CLEC12B"
"GM2A"
"RP11-459O1.2"
"P2RX1"
"TREML4"
"PAQR6"
"C3AR1"
"PKHD1L1"
"BEGAIN"
"SEPT2"
"AFAP1"
"CTC-510F12.4"
"CELSR1"
"TMEM105"
"FOLR3"
"RNPEP"
"NAPSB"
"JUP"
"CORO6"
"CEACAM21"
"VASH1"
"IGHV3-64D"
"IGHV4-4"
"TUFM"
"LGALS9"
"MFN2"
"TMEM176A"
"CFD"
"TUBB2A"
"FADS2"
"PCAT18"
"RP11-605F22.2"
"ADK"
"CADM1"
"TMEM176B"
"TFIP11"
"LRRFIP2"
"MILR1"
"IGHV1-3"
"PSD4"
"ATP1A4"
"TREML5P"
"BTNL8"
"LL22NC03-80A10.6"
"ERP27"
"RP1-178F15.4"
"LTK"
"LGALS2"
"ADARB2"
"CEACAMP3"
"LIPN"
"VSIG8"
"GRK4"
"MMP25"
"GSTM4"
"CDC16"
"UAP1L1"
"CYS1"
"LCN8"
"B4GALNT3"
"TSGA10"
"SHTN1"
"MIR6891"
"DAGLB"
"SLC12A1"
"CLEC4C"
"KIR2DS4"
"PRPH2"
"PPDPF"
"PFN1P2"
"ARPIN"
"RP1-229K20.8"
"ANKRD20A4"
"INCENP"
"FBN3"
"EPHA1-AS1"
"RBM6"
"SULT1A2"
"NLRP1"
"SH2D3A"
"FAM3B"
"MOSPD3"
"RP1-229K20.9"
"ACP6"
"ZYX"
"TTYH3"
"C7orf25"
"PRPF4"
"AP000648.5"
"LINC01806"
"LL22NC03-86G7.1"
"CCDC57"
"CHST13"
"ABCA7"
"S100P"
"ZNF641"
"ZFP90"
"C4BPA"
"DBF4B"
"NFXL1"
"CPA5"
"NIPAL2"
"NAGK"
"PRKCZ"
"LARS"
"LRRC6"
"LINC00958"
"RP11-10A14.5"
"APOBEC3B"
"BAK1"
"TREML3P"
"CLEC18A"
"CTDP1"
"SKAP2"
"ACSL5"
"NEDD1"
"RP11-18H21.1"
"RPH3A"
"CAST"
"HOTAIRM1"
"NECAP1"
"TMEM9"
"MARK4"
"NTPCR"
"MFSD14B"
"IGHV3-48"
"MYO15B"
"PLP2"
"NSUN4"
"SH3BP1"
"ZNF429"
"VARS2"
"PEX11G"
"TRMT12"
"IGHV1-2"
"IFITM3"
"RP11-532F6.3"
"RGPD8"
"MRPS10"
"HLA-DPB2"
"SPTBN5"
"GUCY1B2"
"UGT2B4"
"VPS28"
"SNX16"
"GTF2IP14"
"PPFIA1"
"RP11-33B1.1"
"F2R"
"RP11-325P15.1"
"LMO7-AS1"
"CTA-390C10.10"
"AMZ1"
"METTL26"
"TAF1C"
"RP11-274B21.12"
"FAM3A"
"RP13-497K6.1"
"PRMT6"
"CECR1"
"C2orf27A"
"CYP4F11"
"TDRD5"
"BBS2"
"CTSW"
"CTD-2270P14.5"
"ICA1"
"CTD-2017D11.1"
"ZNF589"
"LINC01060"
"PNMAL1"
"CD22"
"TMEM50B"
"ZNF436"
"IL21R-AS1"
"RP11-129M16.4"
"PSCA"
"KNSTRN"
"TVP23B"
"PKN3"
"THAP7-AS1"
"JAKMIP3"
"SORT1"
"RP11-274B21.13"
"C10orf107"
"TRIM4"
"NQO2"
"RP11-44F21.5"
"RP11-378A13.1"
"AC005336.4"
"PPFIA3"
"CYP4F60P"
"ULK4"
"RP11-274B21.1"
"TSPAN33"
"AC021218.2"
"FAM47E"
"CYP4F32P"
"LINC01595"
"RP11-1055B8.4"
"NUDT13"
"RP11-660L16.2"
"KB-226F1.2"
"CBWD4P"
"DDT"
"CFHR1"
"NUP85"
"PRSS45"
"SPSB2"
"VKORC1"
"CECR7"
"RP11-996F15.4"
"NDUFA6"
"CTD-2228K2.7"
"GAS2L1P2"
"RP11-726G1.1"
"IFI27L2"
"FOXN2"
"AC159540.1"
"TMEM147"
"NAPRT"
"RP11-421F16.3"
"RHCE"
"CR848007.2"
"LRRIQ3"
"CCDC40"
"RP11-498P14.5"
"AGAP14"
"RP11-147I3.1"
"VN1R51P"
"KRT23"
"RP11-562I5.1"
"MLIP"
"RP11-656D10.3"
"ANKRD18CP"
"SLC12A8"
"BEND3P1"
"MYRF"
"DOPEY2"
"GXYLT1P5"
"AMN"
"RP11-459O16.8"
"C17orf51"
"MIPEP"
"AC006042.6"
"SMIM24"
"RP11-19D2.1"
"AC007009.1"
"RP11-817J15.3"
"NPHP4"
"RNU6-1189P"
"LRRC61"
"RP1-60O19.1"
"RP11-734I18.1"
"ARHGEF19"
"RP11-30P6.6"
"DDAH1"
"SPIRE1"
"URAHP"
"IL27"
"AMIGO1"
"LRRC23"
"C2orf54"
"RP11-426C22.8"
"TMEM220"
"GALC"
"LINC01606"
"PSRC1"
"DMTN"
"RBM26-AS1"
"RP11-707O23.1"
"F12"
"TDGF1"
"ATE1-AS1"
"LINC02153"
"MUC3A"
"HLA-DMA"
"ADCYAP1R1"
"HIBCH"
"NUPR2"
"LDHC"
"MMP27"
"EMC9"
"GLT1D1"
"DSCC1"
"PRSS53"
"CRELD1"
"CELSR2"
"RP11-369E15.4"
"TTC38"
"SCAMP5"
"PYROXD1"
"XPNPEP2"
"TSPAN10"
"NECTIN2"
"CFHR3"
"RP11-395B7.2"
"NPIPB14P"
"RP11-390F4.3"
"RP11-676J12.7"
"FAM166A"
"CNKSR1"
"XXbac-BPGBPG55C20.1"
"RP11-475O23.2"
"WHAMM"
"ATG10"
"NBPF2P"
"HLA-C"
"GPR108"
"AC006960.7"
"RP5-1017F8.2"
"CCT8"
"NUDT8"
"GTF2IP13"
"NAAA"
"DPYSL4"
"FAM9C"
"RP11-4L24.4"
"TNKS2-AS1"
"DDX31"
"RP11-350J20.5"
"PRR4"
"ZNF391"
"TIGAR"
"SUZ12P1"
"RP11-500G22.4"
"ADGRF5P1"
"INTS4P1"
"THOC5"
"WDR11"
"RP11-820I16.1"
"TARID"
"NARFL"
"PM20D1"
"MZT2A"
"MARCH1"
"RP11-597D13.9"
"HCG4P7"
