"Gene"
"A2M"
"A2M-AS1"
"A2ML1"
"A2ML1-AS1"
"AATBC"
"ABCA1"
"ABCB6"
"ABCC9"
"ABCD1"
"ABCD2"
"ABCG1"
"ABHD3"
"ACAA2"
"ACADSB"
"ACADVL"
"ACD"
"ACOT12"
"ACOXL"
"ACOXL-AS1"
"ACRBP"
"ACSM4"
"ADAMTS1"
"ADAMTS17"
"ADAMTS20"
"ADAMTS5"
"ADAP2"
"ADCK5"
"ADCY6"
"ADCY6-DT"
"ADCYAP1"
"ADGRB1"
"ADGRG1"
"ADGRV1"
"ADIPOR2"
"ADNP2"
"ADORA2A"
"ADORA2A-AS1"
"ADSS2"
"AEBP2"
"AFF2"
"AFG3L2"
"AGPAT3"
"AHCTF1"
"AICDA"
"AIFM1"
"AIP"
"AIRE"
"AKAIN1"
"AKAP3"
"AKT3"
"AKT3-IT1"
"ALAS2"
"ALDH1A3"
"ALDH1A3-AS1"
"ALDOA"
"ALG10"
"ALG10B"
"ALPK2"
"ALPK2-AS1"
"AMER1"
"AMFR"
"AMIGO2"
"AMN1"
"AMN1-AS1"
"AMPD2"
"ANAPC1"
"ANKRD12"
"ANKRD29"
"ANKRD30B"
"ANKRD62"
"ANO2"
"ANO6"
"ANP32D"
"APBA2"
"APC"
"APCDD1"
"APOBEC1"
"APOLD1"
"APP"
"APP-DT"
"AQP4"
"AQP4-AS1"
"AR"
"ARC"
"ARF3"
"ARHGAP28"
"ARHGAP28-AS1"
"ARHGAP36"
"ARHGAP39"
"ARHGAP4"
"ARHGDIB"
"ARID2"
"ARK2C"
"ARK2N"
"ARRDC3"
"ARRDC3-AS1"
"ARRDC4"
"ART4"
"ASB7"
"ASB8"
"ASMER1"
"ASS1"
"ASXL3"
"ATAD5"
"ATF7IP"
"ATG10"
"ATM"
"ATN1"
"ATP11C"
"ATP2B3"
"ATP5F1A"
"ATP5PF"
"ATP5PO"
"ATP6AP1"
"ATP6AP1-DT"
"ATP6AP1L"
"ATP8B1"
"ATP8B1-AS1"
"ATP9B"
"ATR"
"ATRX"
"ATXN1"
"ATXN1-AS1"
"AVPR2"
"AXIN2"
"B3GALT5"
"B3GALT5-AS1"
"B4GALNT3"
"B4GALT6"
"BACE2"
"BACH1"
"BACH1-IT2"
"BACH1-IT3"
"BAP1"
"BARD1"
"BBS4"
"BCAP31"
"BCAT1"
"BCAT1-AS1"
"BCAT1-DT"
"BCDIN3D"
"BCDIN3D-AS1"
"BCL2"
"BCL2L11"
"BCL2L14"
"BCORL1"
"BCR"
"BECN2"
"BGN"
"BHLHE41"
"BICD1"
"BICD1-AS1"
"BIVM-ERCC5"
"BLM"
"BMAL2"
"BMAL2-AS1"
"BMPR1A"
"BNAT1"
"BOD1L2"
"BOP1"
"BORCS5"
"BRCA1"
"BRCA2"
"BRCC3"
"BRIP1"
"BRWD1"
"BRWD1-AS1"
"BRWD1-AS2"
"BTG3"
"BTG3-AS1"
"BTK"
"BUB1"
"BUB1B"
"C1QL4"
"C1R"
"C1RL"
"C1RL-AS1"
"C1S"
"C2CD2"
"C2CD4D"
"C2CD4D-AS1"
"C2CD5"
"C3AR1"
"CABIN1"
"CABLES1"
"CABYR"
"CACNA1C"
"CACNA1C-AS1"
"CACNA1C-AS2"
"CACNA1C-AS4"
"CACNA1C-IT1"
"CACNA1C-IT2"
"CACNA1C-IT3"
"CACNA2D4"
"CACNB3"
"CAP2"
"CAPRIN2"
"CAPZA3"
"CARD14"
"CASC15"
"CASK"
"CATSPERE"
"CATSPERQ"
"CBLN2"
"CBR1"
"CBR1-AS1"
"CBR3"
"CBR3-AS1"
"CBS"
"CCBE1"
"CCDC102B"
"CCDC160"
"CCDC166"
"CCDC178"
"CCDC184"
"CCDC68"
"CCDC77"
"CCDC88C"
"CCDC91"
"CCDST"
"CCND2"
"CCND2-AS1"
"CCNH"
"CCNQ"
"CCNT1"
"CCT8"
"CD163"
"CD163L1"
"CD226"
"CD27"
"CD27-AS1"
"CD4"
"CD69"
"CD83"
"CD9"
"CD99L2"
"CDC73"
"CDCA3"
"CDH1"
"CDH19"
"CDH2"
"CDH2-AS1"
"CDH20"
"CDH7"
"CDK4"
"CDKAL1"
"CDKN1B"
"CDKN2A"
"CDR1"
"CELF3"
"CELF4"
"CEP170"
"CEP192"
"CEP76"
"CERS3"
"CERS3-AS1"
"CETN1"
"CETN2"
"CETN3"
"CFAP298"
"CFAP298-TCP10L"
"CFAP410"
"CFAP53"
"CFTR"
"CHAF1B"
"CHASERR"
"CHCHD10"
"CHD2"
"CHD4"
"CHD4-AS1"
"CHD7"
"CHEK2"
"CHML"
"CHMP1B"
"CHODL"
"CHRM3"
"CHRM3-AS1"
"CHRM3-AS2"
"CHST9"
"CHSY1"
"CIB1"
"CIDEA"
"CKMT2"
"CLDN14"
"CLDN14-AS1"
"CLDN17"
"CLDN8"
"CLEC12A"
"CLEC12A-AS1"
"CLEC12B"
"CLEC1A"
"CLEC1B"
"CLEC2A"
"CLEC2B"
"CLEC2D"
"CLEC4A"
"CLEC4C"
"CLEC4D"
"CLEC4E"
"CLEC6A"
"CLEC7A"
"CLEC9A"
"CLECL1"
"CLIC2"
"CLIC6"
"CLSTN3"
"CLUL1"
"CMAS"
"CMC4"
"CNDP1"
"CNDP2"
"CNGA2"
"CNST"
"CNTN1"
"COL17A1"
"COL18A1"
"COL1A1"
"COL2A1"
"COL4A4"
"COL4A5"
"COLEC12"
"COMMD5"
"COPRS"
"COPS7A"
"COSMOC"
"COX20"
"COX7C"
"CP"
"CPLX4"
"CPNE8"
"CPNE8-AS1"
"CPS1"
"CPSF1"
"CRACR2A"
"CRAT37"
"CRCT1"
"CRE1"
"CREBL2"
"CRLF3"
"CRNN"
"CRTC3"
"CRTC3-AS1"
"CRYAA"
"CRYZL1"
"CSAG1"
"CSAG2"
"CSAG3"
"CSNK2B"
"CSTB"
"CT45A9"
"CT55"
"CTAG1A"
"CTAG1B"
"CTAG2"
"CTAGE1"
"CTC1"
"CTCF"
"CTDP1"
"CTDP1-DT"
"CTIF"
"CTIF-AS1"
"CTNNA1"
"CTNNB1"
"CTSF"
"CXADR"
"CXXC1"
"CYB5A"
"CYBB"
"CYC1"
"CYLD"
"CYP11B1"
"CYP11B2"
"CYYR1"
"CYYR1-AS1"
"D21S2088E"
"DBX2"
"DBX2-AS1"
"DCC"
"DCP1B"
"DDB2"
"DDN"
"DDN-AS1"
"DDT"
"DDTL"
"DDX11"
"DDX11-AS1"
"DDX23"
"DDX3X"
"DDX41"
"DDX47"
"DEK"
"DENND5B"
"DENND5B-AS1"
"DERA"
"DERL3"
"DESI2"
"DGAT1"
"DHCR7"
"DHFR"
"DHH"
"DHH-AS1"
"DICER1"
"DIPK1C"
"DKC1"
"DLGAP1"
"DLGAP1-AS1"
"DLGAP1-AS2"
"DLGAP1-AS3"
"DLGAP1-AS4"
"DLGAP1-AS5"
"DLGAP1-AS6"
"DNAH9"
"DNAI7"
"DNAJC22"
"DNAJC28"
"DNASE1L1"
"DNM1L"
"DNMT3A"
"DNMT3L"
"DNMT3L-AS1"
"DOCK8"
"DOK6"
"DONSON"
"DOP1B"
"DPPA3"
"DRC2"
"DRC8"
"DRICH1"
"DSC1"
"DSC2"
"DSC3"
"DSCAM"
"DSCAM-AS1"
"DSCAM-IT1"
"DSCAS"
"DSCR10"
"DSCR4"
"DSCR8"
